sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Amer	Ne_Aara:Aqua:Amel:Amer	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Aara:Aqua:Amel:Amer:Acol:Agam	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Aara:Aqua:Amel:Amer_to_Acol:Agam	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Acol:Agam_to_Aara:Aqua:Amel:Amer	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Amer	height_Aara:Aqua:Amel:Amer	height_Acol	height_Agam	height_Acol:Agam	height_Aara:Aqua:Amel:Amer:Acol:Agam
540	8.396540894643741E-4	0.001382384800608474	9.678621267610412E-4	0.001209776313403261	0.0010652081144887759	8.229034731532934E-4	9.950777605833E-4	0.0011023979605112814	8.168239020226894E-4	0.001282045030659327	9.359374524918168E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.603972060889271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.225308155239064	0.0	0.0	0.0	0.0	0.0	0.005842967013175283	0.0	0.008176818977925743	0.0	0.010443530634443192	0.0	0.0	0.0010128522843520348	0.010899656660833767
541	8.231439756794795E-4	6.190168568373289E-4	9.567952138961815E-4	0.0012716190660686415	0.0010303186226024719	7.779400204057313E-4	9.713453966333198E-4	9.708749319963767E-4	0.0015183456703701042	8.429262726234718E-4	8.849246786954566E-4	0.0	0.0	0.0	0.0	4.952876321035899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.721675219685242	0.0	0.0	0.0	0.0	0.0	0.006269779677505945	0.0	0.008317945800743461	0.0	0.010911089476197011	0.0	0.0	0.0012673110549018644	0.011321408562307617
542	5.277555204564018E-4	5.327777734943488E-4	7.074053482313155E-4	6.477205339791768E-4	5.190037447818794E-4	5.357544538115639E-4	9.727913484911609E-4	6.440871277190275E-4	6.39392961298213E-4	6.917618425805528E-4	8.430314998099841E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.721675219685242	0.0	0.0	0.0	0.0	0.0	0.0054301373657309185	0.0	0.007938628910771397	0.0	0.00958800920030412	0.0	0.0	0.0010199307479469653	0.009964948957028957
543	9.540002134841671E-4	0.0012291809397220572	8.758543301846046E-4	7.113239449570127E-4	0.0010906317884164288	0.0011638568702298188	0.0013111559288482115	0.0010260248013108245	8.549648721590731E-4	8.663167713361686E-4	9.534611074317656E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78563798582807	0.0	14.354138338023128	0.0	0.0	0.0	0.005545187006246343	0.0	0.00826878059387567	0.0	0.010092887699465376	0.0	0.0	9.54481036401153E-4	0.01058993632241865
544	0.0011617382051212664	0.0011283172528217449	0.0013019134359922443	0.0010891049853516605	0.001191848376380592	5.91730165051857E-4	9.397009451045379E-4	8.483805833527285E-4	0.0010050981660720167	5.202573207323221E-4	7.760430434770554E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.694887610151909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.354138338023128	0.0	0.0	0.0	0.005612615207547447	0.0	0.008208695477784845	0.0	0.010563330139689743	0.0	0.0	0.0012270972249012902	0.01080118985036349
545	4.1387577108741827E-4	7.212878776530839E-4	9.838236174372443E-4	6.401487142378391E-4	0.0010478979007472453	8.436952164528755E-4	6.927655304840795E-4	5.807141323903118E-4	4.917125899400577E-4	6.910488256442015E-4	0.0010555056576486445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.372058959616195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005131187844616056	0.0	0.007571713046374016	0.0	0.009806088463651195	0.0	0.0	8.16115192347238E-4	0.009955441511995719
546	0.001259058705416644	7.283053162944402E-4	0.001304682738119858	4.8815735413134986E-4	0.0010554864378306643	0.0010505190308056156	6.703050808972221E-4	9.023430896723317E-4	0.0015761222285836955	8.696173516612929E-4	0.0010248737508735143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.372058959616195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004535780833857691	0.0	0.007671254650634526	0.0	0.009582450772496512	0.0	0.0	9.120878657509768E-4	0.010054836310356327
547	7.582855881389372E-4	8.437062274947052E-4	0.0012387163390375215	0.0016332087320564985	0.0013139626594325176	0.0014906515995003965	0.0014972774323982606	0.002052782251615093	9.82858307559934E-4	0.001192466443217216	0.0013850624482390787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005454629464082996	0.0	0.007733865205787373	0.0	0.009626961157143479	0.0	0.0	2.348222503924715E-4	0.00981880162820618
548	0.0017313537605201917	0.0010660344980948327	9.66796398533794E-4	5.727232447781742E-4	8.410540401446803E-4	0.0010613241767425889	0.001007156833958248	7.566817015748191E-4	8.94476599267474E-4	9.717215689136283E-4	0.0012008830226906393	13.219187853528835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005516263292784657	0.0	0.007827444486703626	0.0	0.010617179937878998	0.0	0.0	6.678943402922428E-4	0.01061954603242412
549	7.707510296370725E-4	0.0012877227317880597	6.47082225113536E-4	7.432484484297857E-4	0.0010798752076759581	6.954584710921356E-4	8.56085503577934E-4	0.0010197220250730721	5.079241000375378E-4	8.019645545175804E-4	7.52701597878402E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058467155365094685	0.0	0.007905674863561895	0.0	0.010898435363981407	0.0	0.0	6.009110739798144E-4	0.010979012726363601
550	8.9073020478098E-4	8.991190321589064E-4	5.721638089774217E-4	5.365364615443633E-4	8.604203563393251E-4	4.2209929616595846E-4	4.2106776253324094E-4	4.6220943438115186E-4	5.656617731949067E-4	8.656259129968059E-4	7.186050450047333E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005738664356159821	0.0	0.007694580796914403	0.0	0.010657256166604167	0.0	0.0	3.6056253412283454E-4	0.01066970212299603
551	0.0014787320408815685	6.958023701570284E-4	0.0010956014799692302	0.0011612305532138364	9.457876934244501E-4	0.0014079075353463646	6.249781329697503E-4	8.627609198005179E-4	9.226164948281212E-4	6.968350512312947E-4	9.448985694871588E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.368714000675844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.956167484948756	0.0	0.0	0.005547519331024173	0.0	0.008825778545739155	0.0	0.011250897429870323	0.0	0.0	0.0010712260424858532	0.011278736376972655
552	8.297716680162532E-4	0.0017516071819255277	0.0011929107466206181	0.0011343514766678291	0.0014640968415918533	9.251545259626903E-4	0.0011203169138009684	0.0012562569095007801	0.001133060824054466	8.893175050835289E-4	8.24035512918654E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.19002314461152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005093244247628087	0.0	0.008061487714529017	0.0	0.010533283204424572	0.0	0.0	7.800771043288638E-4	0.010685714803569096
553	9.102737411858634E-4	8.174072940825856E-4	0.0011221458006539157	9.677089895256247E-4	0.0011998341750398466	0.0014512056733253043	6.62311771192626E-4	7.880459524899993E-4	6.061212754183755E-4	7.743931019007195E-4	8.539087894026638E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6570950956995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005074118813269479	0.0	0.007786652334736551	0.0	0.009976488781536291	0.0	0.0	8.952947648613492E-4	0.010048185526617778
554	0.0014289200610281974	9.352456476646796E-4	0.0010402340183008102	0.0012402630138446172	0.0011594875762748953	0.0012224203470089982	0.0011117081837442888	6.905129585316242E-4	0.001338384765112522	9.578252625685908E-4	0.001251596114835503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.86308367735344	0.0	0.0	0.0	0.005176484159999265	0.0	0.007623727204633338	0.0	0.010180925613697408	0.0	0.0	3.9985069177683394E-4	0.010872568474707916
555	0.0017764496671785067	0.0011521506283847655	0.0011194476313093607	0.00128635342753701	0.0013454704697468394	0.002104682942116295	0.0011594461760352723	0.0010753084915091124	0.0012341001490508753	0.001062626141665991	0.0012767726894803231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.86308367735344	0.0	1.734723475976807E-18	1.734723475976807E-18	0.004874831538235526	1.734723475976807E-18	0.007928995350935353	1.734723475976807E-18	0.009887816819333033	0.0	0.0	4.5310233569387584E-4	0.010471767990103614
556	0.001969559022393289	0.0015474670925529157	0.0010758437368191603	0.0015425040765440034	0.001020260606577253	0.0011563149465893443	0.0012255956004617167	0.001538703491003136	9.399831895258276E-4	0.0013559019033939483	0.001490815569887088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.807731703844468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.86308367735344	0.0	0.0	0.0	0.00484042294008637	0.0	0.008172976304269698	0.0	0.009701276892965748	0.0	0.0	6.41802500731533E-4	0.011114790288961913
557	0.001809260086397405	8.544642692088132E-4	8.990740130729552E-4	0.0014766677984142814	8.40730731031492E-4	0.0012455474382788412	0.0016417634160218846	0.0012507961412293745	0.0012521144572764523	0.0011258465355788976	0.001419796791042173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.86308367735344	0.0	0.0	0.0	0.005247402270311576	0.0	0.007838331596136526	0.0	0.009452574509940252	0.0	0.0	5.350754844633977E-4	0.011231613087519682
558	0.001083243359397629	0.0020366265069575503	0.0012904310652204073	0.0018038571024731078	0.0010392168600591941	0.001405607503994408	7.752472486800079E-4	0.001062826040949443	0.0025904352599727476	0.0010380430629161291	0.001532456953630863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.86308367735344	0.0	0.0	0.0	0.005667864422748377	0.0	0.008146086522980683	0.0	0.010166514128596335	0.0	0.0	5.074219563572166E-4	0.010374342117642625
559	0.0010436258971566995	0.0014635349210120386	0.0012966372585840507	0.0016088448053696795	9.570743104962422E-4	0.001476655601100127	9.674597062178892E-4	8.124102333006743E-4	9.600966145313856E-4	9.251088788282138E-4	0.0013238364884567194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005487728854328931	0.0	0.008643778602843788	0.0	0.009803974600983336	0.0	0.0	1.396012348649535E-4	0.010455352753881732
560	0.0017992230460298424	0.001419938097576202	0.001744064842856934	0.001231310821804912	0.0010870975291779853	0.0014954145203246142	0.0013526898386538836	0.0012854206262216607	9.714174658452646E-4	9.335960971474226E-4	0.0010572413083218381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005128483668027465	0.0	0.008567571822042621	0.0	0.009903032921874026	0.0	0.0	3.046614747335766E-4	0.010321354650073923
561	0.0014057294039765212	8.325496297303826E-4	0.00156483123544982	0.0014365277069255215	0.001046661961351352	0.0011693109396092617	0.0011732642652993487	0.0013561827210148906	0.0015385558750830102	0.001321785799651875	0.0013804821014754723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005511296602121065	0.0	0.00836080531101289	0.0	0.0097823485744258	0.0	0.0	3.280486931682095E-4	0.010378739388005086
562	0.0020768565574831345	0.0013484326258509766	0.0012931224599327074	9.718965097621884E-4	0.00108188702005237	0.001209454775838795	0.0014171913611755126	9.545595612504673E-4	0.0011143293549439185	0.001208535828394591	0.0010996185488478282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052794125245296235	0.0	0.008700993026708022	0.0	0.010152658518126474	0.0	0.0	4.3312748862445183E-4	0.010217831189388427
563	0.0012871069706407972	0.0010251785542581358	0.0013358521497556365	9.726458797102065E-4	0.0011991158557017655	9.706874874297398E-4	6.426724876362709E-4	8.932571134001087E-4	0.0010097297570433492	7.800273312811629E-4	0.001137413278336542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.661379195377719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005973841054009972	0.0	0.008800439314792475	0.0	0.010058429517975876	0.0	0.0	5.333164770573717E-4	0.010659277560288411
564	0.0013133436445992286	0.0011212112430256905	0.0012775675408765307	0.0012387115459994939	0.0011226457389472485	0.0010284181942273732	9.021382999835728E-4	0.001094574526284148	0.0015449758477444442	0.0010480798227206507	0.001488599755195445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.661379195377719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006079454317986192	0.0	0.008732729269770468	0.0	0.009906844451836136	0.0	0.0	5.011659009713024E-4	0.010677562124486069
565	0.0013055261876616499	0.0011443027858601574	0.0015935297735834462	0.001066247524116156	0.001439936351871841	9.508993890305648E-4	8.93046579657222E-4	0.0012353366296336274	0.0012568701481091855	0.0014060773678133936	0.0016466026274280054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.57602326173028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006314667078233636	0.0	0.00839125481871929	0.0	0.009633071265477152	0.0	0.0	4.708925857002076E-4	0.01004736927827307
566	7.274155766426178E-4	7.351314326854336E-4	7.991056996436998E-4	8.99354442854011E-4	7.344027501778658E-4	7.11703186662044E-4	8.005000705833695E-4	8.257418527178787E-4	9.433679124523146E-4	7.581599443704625E-4	0.0010289019321576306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.71133433255489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006164140865531844	0.0	0.008132158419442289	0.0	0.010345493478902004	0.0	0.0	6.27440494366447E-4	0.010533619529815193
567	0.0020762933322310386	0.0010782389699582975	9.866711486342433E-4	0.0011051756095849586	0.0013125428557130708	8.193951582803747E-4	0.0011037518649321743	0.00159409725646463	0.0018005550247084776	0.0012529482996453468	0.0014026019923656183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006264462662315782	0.0	0.008079940349439261	0.0	0.01048317604287808	0.0	0.0	6.586116859014848E-4	0.010727639147478438
568	0.001789785874192161	0.0016770989249863092	0.0012927193538510697	0.001278331807954156	9.329972846194435E-4	0.002039464425191711	0.0013118077774172425	0.002085348014517709	0.0011060300469790383	0.0011665831979070227	0.0016245099449622062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057428711768515925	0.0	0.00748981399935989	0.0	0.008668644248508316	0.0	0.0	2.522095226511565E-4	0.009600134400158784
569	0.001253495314946657	8.391328186337365E-4	8.640677526164869E-4	0.001337719662586925	8.922265802410785E-4	0.0012512481912455866	9.44917039859052E-4	0.0012141893210688213	0.0012332290250794793	7.475835357570843E-4	0.0012022264705566137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059302398750339744	0.0	0.008182987173788042	0.0	0.009310841809846822	0.0	0.0	5.869320145556502E-4	0.009954976177614249
570	0.0012672436431877172	0.0016555660134817843	0.0011063482161014458	0.0012492309752603578	9.79839803483285E-4	0.0015314910780297333	0.0010377042638578789	0.0010384213784620246	0.0019345341945710547	8.209933675879026E-4	0.0013202804923546493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005649119331181532	0.0	0.006967851651860994	0.0	0.008493577803801458	0.0	0.0	5.517385970172772E-4	0.009472798869382832
571	0.001743578904093331	0.0026243160042719407	0.0012625080814388625	0.0015798311697697634	0.0013622247089119606	0.001225494965021122	0.0018915635022405178	0.0015496712078560025	0.0022854957322104292	0.0013844474934434732	0.0018911503826077745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005961986059541406	0.0	0.0077157297101123415	0.0	0.009377985599973363	0.0	0.0	6.237329697841628E-4	0.009990574300144852
572	0.0013546739453119635	0.001022178845756286	0.0010338365286332498	5.802937942879724E-4	0.0012627973997477843	0.0012529203198904243	0.001189262668313492	9.976839257815593E-4	0.0016040017396152396	0.001129789806761514	0.001335032139487301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005507505410465329	0.0	0.008752003796203596	0.0	0.010323960747389211	0.0	0.0	8.199457215669545E-5	0.010385608986218075
