sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Aara:Aqua:Amel:Acol:Agam	Ne_Amer	Ne_Aara:Aqua:Amel:Acol:Agam:Amer	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Aara:Aqua:Amel:Acol:Agam_to_Amer	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Amer_to_Aara:Aqua:Amel:Acol:Agam	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Acol	height_Agam	height_Acol:Agam	height_Aara:Aqua:Amel:Acol:Agam	height_Amer	height_Aara:Aqua:Amel:Acol:Agam:Amer
1507	7.072942059197792E-4	8.709098131935635E-4	0.001329365068312141	6.352535690430845E-4	7.944759323807941E-4	7.995276140967604E-4	8.608468380939502E-4	7.037443649960643E-4	5.543487736599185E-4	7.162811527308314E-4	7.54197632734429E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.38293583389443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.90435272249092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00585637549431754	0.0	0.008307355816872503	0.0	0.0	0.0012718548048674151	0.010948472289910636	0.0	0.011683458474913174
1508	7.4760142602587E-4	5.205737866135633E-4	8.85084879251337E-4	5.449792276280595E-4	8.599036170302174E-4	9.86751247023967E-4	6.461904231535054E-4	6.519272380319738E-4	8.350207577135287E-4	7.576965117083915E-4	6.075943333685154E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.38293583389443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.909135435999404	0.0	0.0	0.0	0.0	0.0	17.949852898413425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00517928980924018	0.0	0.007583588492750165	1.734723475976807E-18	1.734723475976807E-18	9.099429626638796E-4	0.010322593436225071	0.0	0.01034188879645837
1509	0.0012081290272383935	9.158227485047954E-4	6.940531751130979E-4	0.0010608554220607293	0.001460326444579749	0.001616166041700627	0.0012066940073483703	8.871589124886438E-4	0.001369179662010156	6.506751967106153E-4	8.878060550604799E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.742428687492144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005939634209403342	0.0	0.007825081014553335	0.0	0.0	0.0011048755789507241	0.01081000800373024	0.0	0.011262581947819717
1510	9.591529507202148E-4	0.0013195843180222693	0.0010628179496546435	8.980154783590728E-4	7.609664686579309E-4	8.700141220084976E-4	0.001375550088496269	0.0011046367707194533	0.001076528679182434	0.0011376255727191542	0.0013166577059576144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.495020824498177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006204341960408547	0.0	0.008168208283041895	0.0	0.0	6.876818840939828E-4	0.010280548502210423	0.0	0.01030243918597122
1511	0.001033428113571902	7.922083329409095E-4	7.917595813487834E-4	8.937508727663815E-4	8.106150531003481E-4	8.329563640985414E-4	0.001103690699734445	8.235983162598419E-4	5.669782158422748E-4	0.0014035063951327964	0.0010290214139798998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005966210945315021	0.0	0.00812821382264782	0.0	0.0	5.764876093076552E-4	0.010267417945260485	0.0	0.010520956565924833
1512	0.0019387534392041232	0.00244568752312565	0.0011944666154084162	0.0015278980603085559	0.0012969823060762931	0.0013212256719495352	0.0012670380775275268	0.0011301926613186913	8.316406876221027E-4	9.84004305155792E-4	0.0015233264761539906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059664009663340485	0.0	0.007733069081728795	0.0	0.0	7.994720067107924E-4	0.009833675031405647	0.0	0.010099219165454853
1513	0.0013579560754856967	0.001310561761816144	0.001129068083020046	0.0011518075843085626	0.0010274075437235357	0.0022232650209549425	0.0012335887878243998	0.0011580023497445688	0.0011790285417213353	0.001391253183295502	0.001958733631359489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.870368306982925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.685071456224168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005661384513380156	0.0	0.007467780567161422	0.0	0.0	5.979400452667295E-4	0.009577672859528149	0.0	0.01019356362854356
1514	0.0010082068775234408	0.0010114410898357869	9.657840616743169E-4	0.001418642142852307	6.046035546183801E-4	7.938077885446084E-4	0.0010501247778594166	6.481928282199641E-4	0.0010531603443855201	0.001478763161666601	0.001115875635625612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.870368306982925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.685071456224168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005998610755144251	0.0	0.008505355637466037	0.0	0.0	7.632639210173459E-4	0.009641865758217266	0.0	0.00965666790144877
1515	9.981367374341675E-4	9.644027055884777E-4	0.0011648233748517518	7.700162622552444E-4	0.0010444136446405494	9.363915236996896E-4	0.0010824312868754917	7.182945915131547E-4	0.001270559689020956	0.0010708823751838892	0.0010215956603625747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.883252582084512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.685071456224168	0.0	0.0	0.006623525431573953	0.0	0.008817718983106236	0.0	0.0	9.503359075447929E-4	0.00978839556883097	0.0	0.010884280022182917
1516	0.0011136249273217976	8.124328236962008E-4	8.404509271931381E-4	8.258612466526452E-4	0.001004684316511949	9.68884705498503E-4	8.54961391634193E-4	5.993651151805894E-4	0.0010004136887928354	5.87123680486755E-4	9.388555871777931E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.883252582084512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.371994676230997	0.0	0.0	0.00651468465202466	0.0	0.008385270887087414	0.0	0.0	9.893727550857635E-4	0.009596031992860988	0.0	0.010979781384810969
1517	7.048978911382465E-4	9.269217600645217E-4	6.708989151116014E-4	0.001058231460938747	8.486847640783641E-4	0.001076537203549413	9.801293302829999E-4	7.610768312892168E-4	0.0017295252337718747	0.0013983198480180742	0.0011577419136223498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.8431230335323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.991335315162102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.32105172761758	0.0	0.0	0.006730766185841664	0.0	0.008762053479012677	1.734723475976807E-18	1.734723475976807E-18	8.840027456293899E-4	0.009784284779400465	0.0	0.010837728356452343
1518	0.0010904438833121315	8.798610753646184E-4	7.610513257802113E-4	0.0017821717476888437	8.223349745385772E-4	0.0012130976197866608	0.0014182035762410334	7.842439069744712E-4	0.001028572701622038	6.303838463804966E-4	9.531903217014938E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.991335315162102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006952213151763853	0.0	0.008880582458654054	0.0	0.0	8.764902796552995E-4	0.009949330305382859	0.0	0.010976906488965975
1519	0.0012060282937176368	0.001214088785441721	0.0010425014051874575	0.001197767401773315	7.526296904239009E-4	9.695355253784518E-4	0.0011349544464101574	8.109278411233445E-4	0.0012009095847335747	8.792099124781117E-4	0.001048753667212342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006764281752972328	0.0	0.008891216684271506	0.0	0.0	0.0010985386391798163	0.010565622795459933	0.0	0.011146413668182004
1520	9.095705806276197E-4	9.04864305969322E-4	6.21505824414565E-4	5.58824660907455E-4	0.0014831601457474732	7.623315912336498E-4	9.95887290539916E-4	5.849021405597651E-4	8.803905720096341E-4	0.0010431654308287442	0.001103562342368778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6172945744435332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006660595810322422	0.0	0.008643165088887335	0.0	0.0	0.0011456362655321035	0.01037145440069539	0.0	0.011348016694757474
1521	9.091820968883272E-4	0.001268212126568809	5.569641998530425E-4	8.47398464779605E-4	0.0011471574761277312	7.129074634696224E-4	8.26533218584217E-4	6.211335592871983E-4	0.0010017279921972866	7.488123822600482E-4	9.605186905231768E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065467736679164	0.0	0.009097810171825817	0.0	0.0	0.001233273856648693	0.010509365195754843	0.0	0.011801642900769316
1522	8.687275879762378E-4	0.0013133037760525816	8.256704107669423E-4	0.0010181338715689638	0.0012113743085320665	8.819428069789021E-4	9.34937448127404E-4	0.0010504591464020243	0.0011994602877514607	0.0010631151468638341	0.0012493828941024742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.336364262744121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006102379322533802	0.0	0.00878371789847547	0.0	0.0	0.0011813773319483516	0.010000423247067833	0.0	0.011114735866654664
1523	0.0012725005574693263	0.0010217642821966897	7.425609003602221E-4	0.0017345497772269997	7.566858732388728E-4	9.633834872885401E-4	0.00117028059805562	9.50469720217506E-4	9.973710465412944E-4	7.65802474102369E-4	9.460229062824806E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005797742462814031	0.0	0.00797933239495382	0.0	0.0	8.341909765971593E-4	0.0097272510027319	0.0	0.010563958451776077
1524	0.0011939357022513163	8.571976480392494E-4	5.627758228698421E-4	7.627548420420106E-4	0.0011832391804252975	8.252865073903475E-4	7.628405913417166E-4	6.380235958609798E-4	0.0010694090183873844	7.428721742601687E-4	7.739591566470276E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00608047536794075	0.0	0.007155755494848115	0.0	0.0	7.732942472986025E-4	0.010022522818358507	0.0	0.011609795133121057
1525	8.521971101940203E-4	0.001434356505659367	0.0015397741247487199	6.980560713785507E-4	0.0019015476646353064	0.0014215060434107324	9.650334948527427E-4	0.0010298100817176146	0.001171154682611999	0.0012847540950843119	8.596876141681835E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005807751578258139	0.0	0.007176531408440664	0.0	0.0	7.522473127538464E-4	0.00967407892316019	0.0	0.011297512831823944
1526	7.65515615022372E-4	0.0012653505203982674	0.001176937101498647	0.0012194069321324343	0.0012407540371014935	6.784452133099941E-4	8.89909433958271E-4	7.585814086858083E-4	0.0016358200080716931	8.29773894040941E-4	9.266275912730001E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00517765697645248	0.0	0.007461815115127886	0.0	0.0	6.27386563352884E-4	0.009634032427229374	0.0	0.011390427369205756
1527	8.961982126148824E-4	0.0010337269737118134	0.0012320630833198014	0.0012596875775282654	9.66524064366476E-4	8.876951221896357E-4	0.001096906166564302	9.726121959121881E-4	0.001081577855956426	0.0011462832982145719	8.109314184063558E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005219559606737666	0.0	0.007710658253108	0.0	0.0	8.630196391914077E-4	0.010204672944259717	0.0	0.0119277732474088
1528	0.001244485047605698	0.0017601869570216273	0.0013800893448994453	7.629110074283504E-4	0.0013177327396749075	0.0017891793576841235	9.103933344803938E-4	0.001072746854813832	0.0010735993924775899	0.0017973976642359682	7.437921966313967E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052462431046919195	0.0	0.007529913452856204	0.0	0.0	7.855744936173317E-4	0.009913881651851822	0.0	0.011570252585293669
1529	0.0012890889285937371	0.0019900052078009444	0.0022101119529215644	0.001880321565043401	0.0015129976806586769	0.0015450422502597961	0.0013655518482714461	0.0011576412139807425	0.001706796407884771	0.0017135559225242146	0.001320737953305363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0382519018845078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005005997201946733	0.0	0.007645362846177375	0.0	0.0	8.242107163844541E-4	0.009590469057549863	0.0	0.011616853472665722
1530	9.989658681835822E-4	9.99795559966104E-4	0.0012944402523762087	0.0011299530669836568	0.0010730205278400593	0.0017081748445563743	0.001161496130916112	0.0011781393149346909	0.0017702474250918406	0.001196840349088161	0.0013307703902955643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0382519018845078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004969068151522822	0.0	0.0076213309417830066	0.0	0.0	2.3843365030225792E-4	0.009188243049245735	0.0	0.010840169073443475
1531	9.501780322010167E-4	9.664790594727731E-4	0.0012046521781454963	0.0012520090327174532	9.985911004269966E-4	9.536735948853098E-4	0.0013140282145501845	6.972524342368365E-4	0.0018185450675454271	0.0013542502261651081	0.0012384622977678875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004216953191732132	0.0	0.007047943973678562	0.0	0.0	0.0010999687120341658	0.008391583156548683	0.0	0.010000151168975346
1532	8.698170162994393E-4	0.001453365247108268	0.0014406831299878155	9.39733346136989E-4	0.0012698894720255935	0.0012726582137360938	0.001330984634163755	8.720604721286836E-4	0.0018883878618653333	0.001035983722362553	0.0013882088379259024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043707721366422455	0.0	0.00694921415620621	0.0	0.0	8.449841705696244E-4	0.009255011877373251	0.0	0.010698995041243931
1533	0.001201994291529338	0.0012330030656486698	0.0010348266422467085	9.387785495370063E-4	0.001169144482068033	0.0010573579860149844	9.710329713219244E-4	7.875460636145049E-4	0.0011575725984073124	0.0011838663230343824	0.0011791602623251161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.098134592925078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004517122441337495	0.0	0.006543636408753072	0.0	0.0	0.0010315446373601322	0.00936777435718217	0.0	0.010720211770594117
1534	7.249446018283051E-4	8.215762437224342E-4	0.001065029071757086	0.001468189520790452	0.001394127479638718	0.001452834308156478	9.733093714462619E-4	7.994960902385116E-4	0.0019554802484205882	9.676957734361892E-4	0.0010828972868211534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00448805182368522	0.0	0.006930697340665664	0.0	0.0	9.425767241620555E-4	0.009524513997254791	0.0	0.010870533743957045
1535	0.0010557646114980762	8.539714871570925E-4	0.0014896096644806778	7.965208846191786E-4	0.001454324545252798	0.0010001921002707075	0.0012160710457262242	6.732121258866175E-4	0.0013886141265778155	0.001295623746537376	0.0011103084880584716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004513663500753362	0.0	0.006796745368557597	0.0	0.0	7.968211875229465E-4	0.009718532793634129	0.0	0.011818468370637372
1536	0.0018767186516257023	0.0010428013233711956	0.001071786911641656	0.0014857218802352338	0.0016472562632768167	0.0012113459629621145	0.0010737521610565573	0.0010645973805357613	0.0013339048663215352	0.001463381859357843	0.0015174485949755949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004690726535262104	0.0	0.007522184583234747	0.0	0.0	7.830820319846502E-4	0.01027847161099498	0.0	0.011965888778912592
1537	0.0015752196252052993	0.0017998250830055808	0.0013149634051855632	0.0014739591191237809	0.0019537881880152537	0.002031232802837257	0.0018104735382658197	8.50844368003987E-4	0.0017820008547048713	0.002225950397347514	0.0014298609623880556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004480178253211445	0.0	0.00652184050514124	0.0	0.0	7.421197645297722E-4	0.010271226266326872	0.0	0.01105888544019071
1538	0.001735599803625288	0.0011759638249849156	0.0018576368570104452	0.0021096723507704677	0.0020724188825381744	0.0022367637613591833	0.001310051634837951	0.0024037304465949934	0.0015501366816037256	0.0014309668470262706	0.0016439464024288258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004517423813613577	0.0	0.005973828421937679	0.0	0.0	6.117834319609126E-4	0.010041725794762094	0.0	0.010696267370086355
