sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Amer	Ne_Acol:Agam:Amer	Ne_Aara:Aqua:Amel:Acol:Agam:Amer	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Aara:Aqua:Amel_to_Acol:Agam:Amer	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Acol:Agam:Amer_to_Aara:Aqua:Amel	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Acol	height_Agam	height_Acol:Agam	height_Amer	height_Acol:Agam:Amer	height_Aara:Aqua:Amel:Acol:Agam:Amer
790	9.378383499407265E-4	9.773225814219463E-4	7.560548472926255E-4	8.05551224531496E-4	6.808019131885642E-4	9.48647957161064E-4	6.198763822235146E-4	5.912779215223971E-4	9.025229189442833E-4	6.702186239063977E-4	0.001004710584749123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.158595633339636	0.0	0.0	0.0	0.0	0.0	0.0	50.52276418622595	0.0	0.0	5.86196964485306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005271979328292944	0.0	0.007982476256912367	0.0	0.0	6.944123168822012E-4	0.0	0.009098792237455768	0.009740132908072237
791	9.578985263523486E-4	0.0019826264737457626	7.733698988378393E-4	0.0012032378942313327	0.0010960132501560875	0.0013736801001117635	8.945709377068812E-4	0.0014162399969251003	0.0011023154026688633	0.00140725335838703	0.0011556108708208742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.37257319866885	0.0	0.0	5.86196964485306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056396354622033525	0.0	0.008543726202717369	0.0	0.0	5.557303129929258E-4	0.0	0.009231349171735655	0.010408575742890436
792	0.0014876950229520778	9.046412391441455E-4	9.051899771568362E-4	0.0011830262422255205	0.0015923043597899304	0.0012468424133581391	0.0015509033942136224	0.0012497148984245297	0.002080955456915877	0.001644985350989677	0.0014408803837262917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.37257319866885	0.0	0.0	5.86196964485306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056727174760335215	0.0	0.008317430764840166	0.0	0.0	5.393679984006094E-4	0.0	0.008842725910102513	0.0103579490855892
793	0.0022618135542521625	0.0011221624857556056	8.45466479784556E-4	0.001651368516197938	0.0011949428049043156	9.641733955195889E-4	0.0012216190707405629	0.0013941159147290768	0.0012454690853848118	7.627575054151231E-4	0.0013891532222666675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.37257319866885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058378956388646834	0.0	0.00853382105781675	0.0	0.0	6.64113129934257E-4	0.0	0.009818601144504835	0.010697493466763444
794	0.0011777569497894767	0.001693899445452758	0.0010084287702139321	0.001789337099507304	0.0013139156113328217	0.001726349693183794	0.001299472831863486	0.0011140399182300194	9.652968488596806E-4	0.0015623208488432596	0.0013136294437541282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005357855800750081	0.0	0.008649263835128481	0.0	0.0	5.667086415565604E-4	0.0	0.009658845377447201	0.010661943552120072
795	0.0015546166545914255	0.0015436785332824064	0.0010395154527730215	0.0012884341443058396	0.0011893151129093993	8.809628202030574E-4	0.0014405463984705341	0.0012307941521579528	0.001731393723552732	0.0016107654913347265	0.001354124501733875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005435504204586873	0.0	0.008806396158958238	0.0	0.0	4.728640013779619E-4	0.0	0.009135734168332313	0.00972583070056528
796	9.394126920919738E-4	0.0011280024730892443	0.0012263317317416436	0.0011337663365803762	0.0010163143978107357	0.0014232229363725884	0.0013807914245067055	0.0011085231165825498	0.0014206497160666796	0.0010197281205346713	0.001182872675529795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005200069557489593	0.0	0.008907175935730191	0.0	0.0	7.01204915570821E-4	0.0	0.009267952206544335	0.009845691780486377
797	0.0010071377527274578	0.001521368738542503	8.919963057720538E-4	0.0010366816649168672	0.001093422006164478	0.001266679824383668	0.0010546730386549383	0.0012606571936958485	0.001309140006654018	0.0011392808980501064	0.001175590650442311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005319346798786564	0.0	0.008544956718512403	0.0	0.0	8.412866873683169E-4	0.0	0.00893998644941568	0.00971732381029725
798	0.0013848235514259896	0.0018607147110221614	0.0013481470651367177	0.002111463375755221	0.001687506293177817	0.0010590420336760089	0.001854598388165788	0.0010254768873211484	0.0015810584767992281	0.001340568416863882	0.0015861232634822916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006019742582848024	0.0	0.008789488795291877	0.0	0.0	9.058416877610973E-4	0.0	0.009252940748455413	0.009990442163567315
799	0.0012134222856994166	0.0017516282830422041	0.0010155068562918298	0.0014883672003559334	0.001259917405847848	0.001021468316647652	0.001987676534007133	8.82123660635272E-4	0.0014931350583994463	8.804931498714941E-4	0.0016218359553476953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005304465761612649	0.0	0.008631379655084436	0.0	0.0	0.0011595872364946296	0.0	0.00907583566295714	0.010190168346753146
800	7.091044614929868E-4	0.0010202027059706149	0.0013646112855577987	0.001082843984485928	0.0010736534368762445	5.823262166035667E-4	7.571096787835312E-4	7.820059070014877E-4	8.600036322791502E-4	0.0012620859705475553	0.001290859894627255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005364615483250623	0.0	0.008966062321542866	0.0	0.0	0.0010434264779211264	0.0	0.009262371941013002	0.010241477216154694
801	6.238947428479285E-4	6.238170021932441E-4	0.0011150887007013927	5.208290439747548E-4	0.001026069275626357	5.692807819345987E-4	6.466481065690468E-4	5.880005852396E-4	9.056157071618464E-4	0.0014455093191340313	9.706146292597128E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005527321849440854	0.0	0.00807801044209179	0.0	0.0	0.0012584010469397968	0.0	0.00928524623230227	0.010560250880868394
802	7.445664654873568E-4	0.001381078874929168	0.0013668741645664368	0.0016083513903847567	0.001221836055925198	0.0011424818453658332	0.0010020735682119968	0.0014218928614573307	8.556556557902052E-4	0.002033823641234046	8.416972233553167E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005983255381181685	0.0	0.0077194629814537445	0.0	0.0	9.253206773236784E-4	0.0	0.01006618773409865	0.010600854998134339
803	9.648155541419312E-4	0.001123795551186236	0.0013589642772765306	9.273564648815042E-4	0.0011795921171372915	0.0013457127721137265	9.865598709067674E-4	0.0012029200847534802	7.393586332844727E-4	0.0014032777626204335	0.0011336758372891996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060502511633360135	0.0	0.007631379457165851	0.0	0.0	6.148395874244969E-4	0.0	0.01027126014704078	0.010486679277118924
804	0.0016816859929667236	0.0012938945163284104	0.0016263529598341748	0.002223367690012857	0.001314571205944224	0.0015927636531190082	0.0018737565605454018	0.0012846673813306014	0.002027250061486527	0.002221370233349319	0.0011681505477045147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005886851940116788	0.0	0.008078775231754555	0.0	0.0	0.0010017277344847707	0.0	0.01005878065578557	0.010540762304523606
805	0.001051847816328057	0.0016064537055469408	8.358390449641808E-4	0.001423888424491612	8.346944923133257E-4	0.0013460657755833116	0.0013471383131575807	8.712043008521061E-4	0.0010398581517698977	0.0015064345286593245	0.0010086265674665394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054425527293359525	0.0	0.008323146264298576	0.0	0.0	7.110664091398364E-4	0.0	0.009176334212314926	0.010222451576791544
806	8.022528099157242E-4	7.192592668957928E-4	0.001062046405235058	0.0011896805676162255	9.195225507638294E-4	5.872609881171401E-4	0.001277759322274956	7.586028451972396E-4	9.415167093924624E-4	0.0015215927550403397	0.0010420217790808911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005858259852778161	0.0	0.009120387877029183	0.0	0.0	8.73365397320405E-4	0.0	0.009138885681520294	0.01052025297459131
807	0.0015128276941198454	9.156985559502132E-4	9.142256859170987E-4	0.0012938846041367792	7.818691915085672E-4	0.0014911870300724148	9.625820951285202E-4	9.48123944737492E-4	7.777876638921299E-4	9.360931482666936E-4	0.0014866182076884362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005607579763479778	0.0	0.008704219826675835	0.0	0.0	6.06437127672171E-4	0.0	0.009333262737723188	0.00972555017981239
808	9.22331815103896E-4	0.0010029544261549435	0.0012698229046922969	0.0012995804492074367	0.001102929739364205	8.110061132298263E-4	9.752594262839836E-4	9.60347934203539E-4	0.0011690607088281988	0.0011608171832080303	0.0012941212815728528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063608751887029216	0.0	0.009458756244445756	0.0	0.0	9.800044952165948E-4	0.0	0.009678563380245689	0.010880492996335847
809	0.002198260409801513	0.0011613629997031026	0.0015509940398153901	0.0014279205272441254	0.001453724611519411	0.0012730243516446064	0.0015411065080344493	0.001417851675078441	0.0023716419460928706	0.0011265595719466871	0.0012018873215599538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006317461299364273	0.0	0.009263800749861478	1.734723475976807E-18	1.734723475976807E-18	8.657982754575032E-4	0.0	0.009436846898962034	0.010487832218356327
810	0.0011435343960192084	0.002336461825643487	0.0018116983303153211	0.0016828654469927893	0.002177080660864647	0.0011840589386505	0.00140673924554882	9.87474228963137E-4	0.0014321605609182064	0.0011584946249988042	0.0012541407465120375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006171022966310676	0.0	0.009264499393585101	0.0	0.0	0.0011606460273276015	0.0	0.009599454562993418	0.010319052613383523
811	0.0012619836374976015	0.0011980293810846592	0.0012702775958994442	0.0010972252117361903	0.001378050032921646	0.0018982263436663409	0.0012603653278559842	0.0013103958087635444	7.180421366199751E-4	0.00116866260025552	0.0012265551490910523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006067768214565202	0.0	0.0094918329706407	0.0	0.0	9.394306865634222E-4	0.0	0.009612475380777124	0.010352305052455617
812	0.001838160067292793	0.0012353312844411348	0.0013474370282935092	0.0017664522548510315	0.0015320753940491704	0.001673957530143248	0.0016222274179971668	0.0011047481551462906	0.0018365719684429462	0.0017190659413780739	0.0018536370835882134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0134727813377715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00595399773945932	0.0	0.008597120993113204	0.0	0.0	0.0011456695238077526	0.0	0.00896777074555254	0.010147450499626034
813	0.0021340841278530247	0.0016383764107936103	0.0016123144913516426	0.001731496993492435	0.001643377069209399	0.002701428427499906	0.0021775129654045206	0.0015375041377408403	0.0012581205884733629	0.0015295402591256296	0.0020129598736083045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0134727813377715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.675043933838	0.0	0.0	0.0	0.0	0.00569603300673954	0.0	0.009106574654316083	0.0	0.0	0.0010113610584826845	0.0	0.009463457369668112	0.00984105403246655
814	0.0021214902334651922	0.001978738033627703	0.0013668393950141441	0.001819219507309358	0.0015132154325908909	0.0020918911044861222	0.0015472147388585719	0.0012736827797968035	0.0015490779319155264	0.001607031076042416	0.0022017771006685198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0134727813377715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.675043933838	0.0	0.0	0.0	0.0	0.005776209387038146	0.0	0.009094306419411237	0.0	0.0	6.929372191660232E-4	0.0	0.00934614209353707	0.010262193113552304
815	0.0018112556848977285	0.002209367245783078	0.0026137341086973093	0.002412448401197034	0.0024316733394493693	0.002350833083392767	0.004067141931956327	0.0014614429008729965	0.0022486194470153708	0.002107692217114667	0.0030035860021433154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005705759332322957	0.0	0.008417502575500597	0.0	0.0	5.519420278298649E-4	0.0	0.00896600688753008	0.009395620728856751
816	9.305415541322883E-4	0.001600754501149322	0.002193927842590907	0.001658233649746262	0.0014138337345073672	0.0014006593426533008	0.0013648596483529715	9.113517675428756E-4	0.0011824946243492453	0.0016130417114840934	0.0011547809049816974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004547643581537524	0.0	0.008596405079613997	0.0	0.0	3.439020649355813E-4	0.0	0.009058817816407154	0.010939866658004088
817	0.00110158953064708	0.0014523084635757243	0.0012481642028421397	0.0011720106691202273	0.0016038271148859295	0.0011240735635993807	0.0010152585214680285	8.602523476036482E-4	0.002332090081516645	0.0017934415717208569	0.0010352810252726385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005150320780815093	0.0	0.008365997771877152	0.0	0.0	7.732949637449405E-4	0.0	0.008370583567475222	0.010306621665339707
818	0.0018989900116586462	9.461861288137652E-4	0.002061784993625464	0.0018359278619026972	0.0013872620491470538	0.0011166764413360459	0.0012363614195378236	0.0010788548248043502	0.0012110301358782363	0.0019503138096365526	0.0013227723151697315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.20195578304231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005331345312057668	0.0	0.008632959976232004	0.0	0.0	7.002232145479678E-4	0.0	0.00936279270262991	0.010977283060182393
819	9.358925328389322E-4	7.029842161642381E-4	9.300279834121744E-4	6.201663472186059E-4	8.727983952812394E-4	0.0011172993548680436	9.31844896540498E-4	0.0010635631180907178	0.0011929944034025316	9.397929870152031E-4	0.0014086939750148283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.20195578304231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005676935414357207	0.0	0.007839137441736328	0.0	0.0	9.27271334509476E-4	0.0	0.008966586259903793	0.01024932289710549
820	0.0014189329411996288	4.357228880903065E-4	7.763206311553527E-4	7.813853574214576E-4	6.988969109301413E-4	0.0011819714052824176	6.133487100437395E-4	8.204533364293748E-4	8.058073477601619E-4	6.860037670316068E-4	0.0012427235442620604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.570195970922256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.023245980975105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056365531735711695	0.0	0.008109408661698172	0.0	0.0	9.133127603076566E-4	0.0	0.009246685912336152	0.009962830523916989
821	7.14857196792964E-4	7.3260751860397E-4	6.240719941572814E-4	5.756186832984091E-4	0.0010324284210281914	7.93658061742211E-4	9.477150507846441E-4	8.133910754870206E-4	8.696407225758475E-4	0.001286266560255976	0.0010717894178894874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.570195970922256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.023245980975105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005428842683631308	0.0	0.007640984657119387	0.0	0.0	0.0010076570717923589	0.0	0.00933906390327327	0.009713098776865185
822	6.552099912123901E-4	6.238209103213601E-4	8.465447235243137E-4	9.904484397412867E-4	0.001058928312647643	4.8417131437120613E-4	9.140032206928532E-4	8.25347753833966E-4	8.342688185882508E-4	6.631016325648083E-4	0.0010992996092349184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.5025245307141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.605476769891757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005902784414934848	0.0	0.007656237918184058	0.0	0.0	0.0010884614377630105	0.0	0.009155538922025898	0.009711440903217312
